ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
5123,1951,3,2,2333250.0,0,0,15-04-2013,57,3145,1020,1955,680,935,4420,1,2,1,3,7,0,0,0,0,0,0,3,11,0
5756,1983,2,4,3353505.0,1,0,03-04-2014,64,3910,0,595,0,0,170,2,2,0,3,6,0,0,0,0,0,0,3,11,0
8036,1971,0,4,2282250.0,1,1,18-04-2014,10,2635,85,1105,595,170,765,4,2,1,4,4,0,0,0,0,0,0,3,11,0
5057,1961,3,2,5252490.0,0,1,14-09-2013,74,22440,3995,15980,4590,3995,935,2,4,4,10,2,0,0,0,0,0,0,3,11,0
4179,1959,2,4,2058785.0,0,0,20-08-2013,94,680,765,765,170,425,1870,1,1,1,3,4,0,0,0,0,0,0,3,11,0
6424,1977,2,4,2820130.0,1,0,30-01-2014,9,1020,510,170,935,170,1360,1,1,0,3,4,0,0,0,0,0,0,3,11,0
3075,1972,4,2,5097705.0,0,0,11-09-2013,47,11050,2550,14280,1700,2890,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0
5252,1969,2,1,2032350.0,1,0,26-10-2012,80,1360,1020,1530,595,85,1105,1,2,0,3,7,0,0,0,0,0,0,3,11,0
7444,1969,3,2,3584365.0,1,1,19-10-2013,20,1615,0,765,0,0,170,2,1,0,3,8,0,0,0,0,0,0,3,11,0
6919,1978,0,2,2229040.0,1,0,04-06-2013,39,340,595,1275,1105,765,1275,3,2,1,3,6,0,0,0,0,0,0,3,11,0
3537,1981,2,4,2642565.0,1,0,17-08-2012,57,2635,255,2635,170,680,340,3,3,0,4,8,0,0,0,0,0,0,3,11,0
10277,1961,2,3,2556885.0,0,1,21-02-2013,27,3060,0,170,0,0,340,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2453,1960,2,4,5338595.0,0,1,31-08-2012,83,44710,2380,11475,850,1785,8415,3,5,3,12,5,0,0,0,0,0,0,3,11,0
7972,1955,2,3,6197010.0,0,0,17-09-2013,79,34000,2720,44115,6035,6375,4590,1,3,4,9,1,0,0,0,0,0,0,3,11,0
895,1948,4,2,5224695.0,0,2,09-12-2012,69,34850,1360,9690,0,425,4165,3,5,2,10,5,0,0,0,0,0,0,3,11,0
1177,1966,3,4,4217530.0,1,1,26-01-2013,77,6800,255,2210,340,170,1190,4,3,1,3,7,0,0,0,0,0,0,3,11,0
7232,1973,2,5,3606465.0,0,1,11-02-2014,99,4675,0,510,170,0,340,2,1,1,3,5,0,0,0,0,0,0,3,11,0
8477,1956,2,1,2222750.0,2,1,11-03-2013,61,425,85,1105,255,425,85,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2457,1975,1,2,2618085.0,0,1,26-10-2012,23,680,340,425,1275,170,935,2,1,0,3,7,0,0,0,0,0,0,3,11,0
7930,1969,3,3,2284545.0,0,0,19-08-2013,74,8585,1105,6460,1700,1530,3400,2,3,1,6,6,0,0,0,0,0,0,3,11,0
4587,1944,3,5,3825510.0,0,0,18-07-2013,90,13770,2125,4505,1360,0,850,1,3,1,7,3,0,0,0,0,0,0,3,11,0
6682,1973,1,2,1613130.0,1,0,11-12-2012,41,170,680,85,340,595,1275,1,1,0,3,8,0,0,0,0,0,0,3,11,0
6222,1967,2,2,1918790.0,2,1,28-10-2013,28,2125,0,680,170,0,170,2,2,0,3,7,0,0,0,0,0,0,3,11,0
3083,1974,2,2,3896145.0,1,1,26-07-2013,88,18275,1105,7395,1445,1445,2040,5,6,2,5,7,0,0,0,0,0,0,3,11,0
8953,1965,3,3,3042235.0,2,1,06-05-2013,94,2295,0,425,0,0,255,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1503,1976,4,4,13803745.0,1,1,03-06-2013,31,7225,85,1360,170,85,170,0,0,0,1,1,0,0,0,0,0,0,3,11,0
8650,1978,2,5,4603770.0,1,1,18-03-2013,31,425,510,850,510,425,850,1,1,0,3,4,0,0,0,0,0,0,3,11,0
10862,1960,3,2,2594370.0,0,1,17-08-2012,6,15215,680,7055,1615,935,2210,5,1,2,9,2,0,0,0,0,0,0,3,11,0
2782,1961,4,2,4628760.0,0,1,11-07-2013,23,29920,0,2295,850,0,1275,3,6,1,7,6,0,0,0,0,0,0,3,11,0
6941,1971,2,3,2688720.0,0,0,14-07-2013,92,1445,680,1020,935,1275,2720,1,2,1,2,7,0,0,0,0,0,0,3,11,0
10708,1978,0,3,3142875.0,1,0,28-12-2013,50,850,510,935,0,340,170,1,1,0,3,7,0,0,0,0,0,0,3,11,0
3641,1976,2,2,1158040.0,1,0,20-01-2013,93,850,170,1275,170,85,510,2,2,0,3,6,0,0,0,0,0,0,3,11,0
3469,1977,4,1,2931395.0,1,1,06-09-2012,94,1615,1530,2805,2040,85,680,3,3,0,3,9,0,0,0,0,0,0,3,11,0
5063,1977,2,3,2445365.0,1,0,18-12-2012,76,3485,425,10965,850,255,255,3,4,1,4,9,0,0,0,0,0,0,3,11,0
10727,1970,4,2,5872140.0,1,0,19-11-2013,43,100385,9095,16915,3315,2550,2550,2,7,3,13,8,0,0,0,0,0,0,3,11,0
9624,1958,4,4,5566480.0,0,0,13-06-2014,46,51255,3825,17595,3060,1530,4590,1,3,4,6,1,0,0,0,0,0,0,3,11,0
8461,1962,2,1,3918670.0,2,1,10-03-2014,3,1190,0,85,0,0,85,1,1,0,2,7,0,0,0,0,0,0,3,11,0
944,1962,2,2,4775385.0,0,1,08-01-2013,6,10285,8755,5865,680,3740,4080,1,4,2,7,4,0,0,0,0,0,0,3,11,0
4149,1948,4,4,6471900.0,0,0,13-05-2014,57,49810,5610,55505,1445,0,2210,1,5,9,6,2,0,0,0,0,0,0,3,11,0
2131,1959,4,1,5343015.0,0,1,30-12-2012,37,90355,7565,8670,1360,1020,2125,4,9,4,6,6,0,0,0,0,0,0,3,11,0
4381,1971,4,2,3949355.0,1,1,18-08-2013,56,13855,170,3400,680,935,935,7,3,1,6,6,0,0,0,0,0,0,3,11,0
3376,1970,3,1,4698970.0,1,0,13-12-2013,9,10625,510,6205,680,340,1615,1,3,1,6,4,0,0,0,0,0,0,3,11,0
4679,1977,3,2,6690350.0,0,1,23-05-2014,42,61285,0,12920,10115,4250,4250,3,7,6,12,4,0,0,0,0,0,0,3,11,0
10928,1958,2,4,5685310.0,0,1,16-09-2013,28,26775,340,5270,3485,2635,12410,2,7,1,7,5,0,0,0,0,0,0,3,11,0
6728,1985,2,4,2473755.0,1,0,27-08-2012,38,1360,0,1445,510,255,510,2,1,0,3,9,0,0,0,0,0,0,3,11,0
6661,1974,2,2,5732825.0,0,1,12-08-2012,63,64345,6800,18445,2465,6800,935,5,9,6,12,6,0,0,0,0,0,0,3,11,0
4725,1950,4,4,4302360.0,0,1,13-04-2014,71,2550,170,2125,0,85,765,1,1,1,4,2,0,0,0,0,0,0,3,11,0
3277,1955,2,1,4201635.0,0,1,03-08-2012,9,18615,255,8500,2210,0,1445,2,7,1,5,8,0,0,0,0,0,0,3,11,0
5555,1975,2,1,13083540.0,0,0,07-02-2014,81,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,3,11,0
2564,1953,2,4,5208630.0,0,1,04-01-2014,87,9435,255,2380,170,510,1275,2,3,1,4,6,0,0,0,0,0,0,3,11,0
946,1958,0,4,2251650.0,0,0,22-09-2012,92,3825,3995,4420,1785,1700,2125,2,3,1,5,6,0,0,0,0,0,0,3,11,0
3867,1947,4,4,6210015.0,0,1,31-08-2013,36,34850,9520,35700,0,6970,6035,1,9,3,13,4,0,0,0,0,0,0,3,11,0
55,1963,2,4,4781505.0,0,1,07-12-2012,83,43265,0,5525,595,935,425,4,7,2,9,6,0,0,0,0,0,0,3,11,0
7093,1985,2,2,1698810.0,1,0,14-11-2013,74,255,510,425,0,170,510,1,0,0,3,7,0,0,0,0,0,0,3,11,0
1777,1980,1,2,2207025.0,0,0,07-09-2012,29,170,170,935,3485,595,935,1,2,0,3,8,0,0,0,0,0,0,3,11,0
8162,1956,3,4,1246185.0,0,0,01-01-2013,88,340,85,935,510,170,170,1,1,0,3,6,0,0,0,0,0,0,3,11,0
10826,1959,2,2,1588650.0,0,0,28-12-2012,77,510,85,595,1955,340,1615,1,1,1,2,8,0,0,0,0,0,0,3,11,0
8754,1974,4,4,3830780.0,0,1,16-05-2013,25,1190,0,255,0,0,255,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1987,1987,1,3,1790355.0,1,0,25-09-2013,34,85,850,935,1615,255,1275,2,2,0,3,6,0,0,0,0,0,0,3,11,0
11007,1968,4,2,2480895.0,1,0,09-05-2013,43,2210,0,510,0,0,170,1,1,0,3,8,0,0,0,0,0,0,3,11,0
7426,1971,0,2,4648650.0,1,1,07-11-2013,76,9435,1360,3145,595,765,1530,3,3,1,5,3,0,0,0,0,0,0,3,11,0
9153,1964,4,2,5040840.0,0,1,29-07-2013,81,35530,5185,36380,6800,4335,850,3,7,8,10,5,0,0,0,0,0,0,3,11,0
10379,1962,3,3,5035995.0,0,2,08-11-2013,87,27795,765,10370,1615,1190,7055,5,5,2,9,6,0,0,0,0,0,0,3,11,0
2920,1975,4,3,4472190.0,0,1,01-12-2012,63,67065,0,12070,1020,765,3230,2,2,4,8,8,0,0,0,0,0,0,3,11,0
6961,1974,2,2,2273835.0,2,0,22-05-2014,26,85,85,425,0,255,85,1,1,0,2,8,0,0,0,0,0,0,3,11,0
9937,1979,2,3,5978645.0,0,0,02-01-2014,75,15895,6885,12665,2125,3655,7735,1,2,2,12,1,0,0,0,0,0,0,3,11,0
2891,1963,2,1,5790030.0,0,1,18-10-2013,51,50575,1955,10455,850,1955,13090,2,8,9,4,6,0,0,0,0,0,0,3,11,0
10120,1955,2,4,3310410.0,0,1,24-10-2013,84,9860,510,6970,510,510,3485,2,3,1,6,5,0,0,0,0,0,0,3,11,0
6327,1967,2,4,5591045.0,0,0,19-12-2013,87,48025,2720,36975,2380,2720,4590,1,2,8,6,1,0,0,0,0,0,0,3,11,0
10142,1976,4,1,5650460.0,0,1,07-03-2013,99,31620,1530,10710,3995,4080,6630,2,5,2,11,4,0,0,0,0,0,0,3,11,0
7279,1969,4,4,5905460.0,0,0,30-09-2013,3,22100,7310,47515,5355,765,5695,1,4,6,4,2,0,0,0,0,0,0,3,11,0
143,1970,2,3,5202765.0,0,0,25-08-2013,73,39610,0,19040,10115,4165,8415,1,5,3,4,2,0,0,0,0,0,0,3,11,0
450,1958,3,4,3596775.0,0,1,12-07-2013,90,5695,1275,6800,1445,935,6800,3,1,4,4,3,0,0,0,0,0,0,3,11,0
9316,1952,1,4,1112140.0,0,0,02-11-2013,29,170,0,595,255,595,850,1,1,0,3,6,0,0,0,0,0,0,3,11,0
9239,1961,3,2,5263455.0,0,2,26-07-2013,94,7820,340,1530,255,255,510,1,2,1,4,3,0,0,0,0,0,0,3,11,0
8315,1995,2,3,2960040.0,0,0,26-03-2014,65,340,170,935,170,0,340,1,1,0,2,6,0,0,0,0,0,0,3,11,0
10888,1961,2,3,3904730.0,0,0,03-11-2013,46,23205,935,15130,5270,7055,2465,2,8,4,6,6,0,0,0,0,0,0,3,11,0
9977,1973,2,1,6706585.0,0,1,17-09-2013,99,27285,935,26265,2805,2210,2890,3,9,3,5,4,0,0,0,0,0,0,3,11,0
10196,1978,2,2,6071295.0,2,0,12-03-2014,26,18020,10455,15045,1275,5440,1955,2,8,2,8,4,0,0,0,0,0,0,3,11,0
968,1968,3,1,3513475.0,1,0,26-12-2013,24,9520,1615,1785,1360,1190,425,3,4,1,4,7,0,0,0,0,0,0,3,11,0
4472,1970,4,1,3032970.0,1,0,27-06-2014,34,1955,0,680,510,170,1530,1,1,1,3,2,0,0,0,0,0,0,3,11,0
6991,1951,2,1,3670725.0,0,1,10-04-2013,88,45645,510,3570,1360,510,2550,2,9,3,6,8,0,0,0,0,0,0,3,11,0
1940,1986,2,2,2146420.0,1,0,12-07-2013,26,85,255,340,170,170,510,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1272,1965,3,3,4696250.0,0,1,21-10-2012,49,56440,4930,7055,2720,0,5610,4,7,5,10,5,0,0,0,0,0,0,3,11,0
1388,1975,2,3,2826165.0,1,0,20-02-2013,11,510,850,1785,1615,1190,3570,2,2,1,3,6,0,0,0,0,0,0,3,11,0
1044,1953,2,4,4963830.0,0,0,14-05-2013,44,25415,425,17085,1785,1785,4165,3,5,4,8,4,0,0,0,0,0,0,3,11,0
6969,1982,2,4,4273120.0,1,0,07-08-2013,75,8415,1105,5610,3655,680,340,3,4,1,5,7,0,0,0,0,0,0,3,11,0
1715,1978,2,4,2197335.0,1,0,11-02-2013,45,765,340,1530,595,425,425,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1463,1958,2,3,3838600.0,1,1,29-03-2014,9,680,170,425,255,0,255,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5114,1965,3,2,6358510.0,0,1,19-12-2012,1,56950,765,21165,0,2380,765,2,5,4,5,4,0,0,0,0,0,0,3,11,0
4990,1954,2,2,5024435.0,0,0,02-05-2013,90,44540,0,11390,2380,2380,13175,1,11,1,8,7,0,0,0,0,0,0,3,11,0
4329,1984,4,2,1613980.0,1,0,23-05-2014,43,510,0,510,170,85,85,2,1,0,3,7,0,0,0,0,0,0,3,11,0
7212,1966,2,2,3807490.0,0,1,08-06-2014,99,4590,0,595,0,0,340,1,2,0,3,6,0,0,0,0,0,0,3,11,0
11171,1965,3,2,4841770.0,2,1,11-10-2013,60,24820,255,6545,850,255,2210,7,6,3,5,7,0,0,0,0,0,0,3,11,0
5329,1949,4,1,3055410.0,1,1,27-09-2013,24,680,0,255,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0
610,1953,4,4,4555405.0,1,1,07-08-2012,60,29665,340,6630,510,0,3655,8,7,2,6,8,0,0,0,0,0,0,3,11,0
9384,1978,2,2,5641705.0,1,1,12-06-2013,57,27880,765,10540,1020,2040,9265,7,4,2,10,3,0,0,0,0,0,0,3,11,0
5956,1948,4,1,3831120.0,1,2,16-10-2013,74,12240,170,8415,595,170,2550,5,6,1,4,8,0,0,0,0,0,0,3,11,0
6255,1952,3,4,5996325.0,0,1,03-06-2014,29,11730,3315,5355,4675,1530,1785,1,4,1,7,2,0,0,0,0,0,0,3,11,0
6516,1989,1,2,1486395.0,1,0,18-03-2013,37,0,0,85,595,340,510,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5682,1953,4,3,5449180.0,0,1,23-03-2013,8,80580,850,7310,1105,1785,1785,4,6,9,11,5,0,0,0,0,0,0,3,11,0
7458,1956,3,4,2969985.0,1,1,06-03-2013,26,3315,170,2125,340,255,2040,2,3,0,3,8,0,0,0,0,0,0,3,11,0
5237,1950,4,3,4145195.0,1,2,01-01-2014,79,2380,85,1785,255,0,850,3,2,1,3,5,0,0,0,0,0,0,3,11,0
7761,1978,0,4,3289670.0,1,0,01-08-2013,71,1105,935,2040,1105,680,3400,2,3,0,4,6,0,0,0,0,0,0,3,11,0
7235,1975,0,2,1445255.0,1,0,09-12-2013,37,170,425,1020,340,680,595,3,2,0,4,5,0,0,0,0,0,0,3,11,0
6974,1972,4,4,7092655.0,0,0,31-12-2013,89,44030,3570,63070,4675,4760,7140,1,6,10,5,2,0,0,0,0,0,0,3,11,0
7938,1958,4,4,4379030.0,0,1,03-10-2013,92,29750,680,5610,1445,340,340,2,3,2,10,3,0,0,0,0,0,0,3,11,0
7723,1979,2,4,6418095.0,0,0,02-05-2014,56,60265,7905,31790,8840,6800,6800,1,8,6,6,3,0,0,0,0,0,0,3,11,0
5909,1964,2,2,4973520.0,0,1,19-09-2013,25,76075,850,8585,1105,0,12920,5,3,4,8,8,0,0,0,0,0,0,3,11,0
10470,1979,3,2,3456270.0,1,0,15-03-2013,0,3400,170,1955,0,340,1955,2,2,1,3,4,0,0,0,0,0,0,3,11,0
6488,1959,4,2,3300465.0,0,1,06-04-2014,86,6460,0,595,0,0,1360,1,3,2,2,5,0,0,0,0,0,0,3,11,0
10270,1981,0,2,3019455.0,1,0,03-10-2013,8,935,425,1870,1020,425,935,2,3,0,3,7,0,0,0,0,0,0,3,11,0
6887,1967,2,3,6727410.0,1,1,24-04-2014,33,20825,1360,18955,1785,3655,1360,2,8,1,8,6,0,0,0,0,0,0,3,11,0
221,1955,2,2,4141710.0,0,1,27-04-2013,90,11730,255,3230,340,0,5015,3,3,2,4,6,0,0,0,0,0,0,3,11,0
20,1965,0,2,3985735.0,0,1,01-09-2013,91,3655,1020,1955,2465,1275,5185,1,2,1,4,4,0,0,0,0,0,0,3,11,0
8786,1956,3,2,5274930.0,0,1,26-05-2013,52,25585,595,6290,850,0,4930,4,6,1,7,6,0,0,0,0,0,0,3,11,0
10582,1979,2,2,6125355.0,0,1,03-07-2013,3,15300,2720,29580,6460,2720,7650,2,5,2,12,2,0,0,0,0,0,0,3,11,0
2371,1972,2,2,2857870.0,1,1,13-04-2013,22,3315,85,1870,255,340,1020,3,2,0,4,7,0,0,0,0,0,0,3,11,0
6825,1953,2,4,3523420.0,1,1,06-03-2013,86,1105,0,255,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1072,1965,4,3,3464600.0,0,1,30-08-2013,64,5950,0,1445,0,0,510,2,2,1,3,6,0,0,0,0,0,0,3,11,0
4964,1958,4,4,6311250.0,0,0,26-01-2014,90,57800,935,33320,6375,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0
2461,1955,3,3,4345540.0,1,1,18-12-2013,79,2210,85,935,0,85,340,2,1,0,3,3,0,0,0,0,0,0,3,11,0
10839,1976,2,4,3084055.0,1,1,14-04-2014,42,510,425,425,680,0,425,2,1,0,3,4,0,0,0,0,0,0,3,11,0
49,1970,2,3,1749895.0,1,0,11-05-2014,39,170,255,510,340,85,765,1,1,1,2,7,0,0,0,0,0,0,3,11,0
4290,1972,2,2,2589695.0,1,0,19-03-2014,8,85,255,680,170,425,425,1,1,0,2,7,0,0,0,0,0,0,3,11,0
10219,1972,2,4,2685150.0,1,0,18-06-2013,40,510,170,1275,510,510,255,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4211,1986,1,2,1736125.0,1,0,29-10-2012,5,340,1020,425,255,1360,1445,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1135,1960,3,4,1457240.0,1,1,15-02-2014,96,1530,170,1615,0,170,510,5,3,0,4,7,0,0,0,0,0,0,3,11,0
347,1976,2,1,3466300.0,0,1,08-09-2012,30,19465,2295,6035,1105,255,2890,4,7,1,5,9,0,0,0,0,0,0,3,11,0
11075,1978,2,2,4357695.0,1,1,29-10-2013,37,15555,170,5440,595,170,1020,4,3,3,5,4,0,0,0,0,0,0,3,11,0
4442,1961,2,3,3954540.0,0,1,05-04-2013,70,2635,1615,2975,2210,1190,4420,2,1,1,5,3,0,0,0,0,0,0,3,11,0
6722,1954,4,2,5985785.0,0,1,28-06-2014,98,40715,2380,11560,6375,1190,2975,3,10,3,7,6,0,0,0,0,0,0,3,11,0
8523,1968,2,2,1642965.0,1,0,14-12-2013,39,2040,85,1360,1020,170,425,3,4,0,3,8,0,0,0,0,0,0,3,11,0
310,1970,3,2,5259120.0,0,1,13-12-2013,81,28050,425,13515,3060,2295,1360,4,4,4,9,4,0,0,0,0,0,0,3,11,0
8629,1956,2,5,3993640.0,1,1,26-03-2013,71,1615,85,850,170,85,680,1,1,0,3,5,0,0,0,0,0,0,3,11,0
236,1951,2,2,2961230.0,1,1,19-01-2013,62,2380,1955,2465,2465,1190,3995,3,2,1,4,6,0,0,0,0,0,0,3,11,0
4599,1976,3,2,4222885.0,0,2,04-11-2013,66,34935,0,2210,0,0,1785,6,7,1,7,7,0,0,0,0,0,0,3,11,0
7326,1971,3,2,4832250.0,0,1,23-03-2014,83,2890,85,1615,170,595,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0
7352,1957,2,2,4697695.0,0,1,21-10-2013,28,13685,2380,11560,2720,255,3825,4,3,4,6,3,0,0,0,0,0,0,3,11,0
2964,1981,2,2,2284120.0,0,0,16-10-2013,0,255,850,680,255,1360,2720,1,1,1,2,6,0,0,0,0,0,0,3,11,0
3732,1955,3,2,4483750.0,0,1,04-02-2013,72,33405,0,20315,7650,5865,5865,6,5,7,9,4,0,0,0,0,0,0,3,11,0
11176,1970,4,4,5607280.0,0,1,12-05-2014,12,31960,765,7055,1615,340,340,2,5,4,7,3,0,0,0,0,0,0,3,11,0
2986,1976,2,2,2615620.0,1,1,12-03-2014,89,595,170,340,170,85,340,1,1,0,2,6,0,0,0,0,0,0,3,11,0
3900,1972,2,2,5583225.0,0,1,29-03-2014,54,54570,1190,4165,0,595,4845,1,9,2,9,5,0,0,0,0,0,0,3,11,0
7034,1978,0,2,2193340.0,1,0,01-09-2013,34,680,595,765,1105,510,1020,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1143,1972,2,2,1875355.0,1,0,08-08-2013,43,595,850,1105,255,935,935,2,2,0,3,7,0,0,0,0,0,0,3,11,0
3855,1963,2,2,1905615.0,0,0,18-04-2013,74,2550,255,3995,1615,1785,3570,1,3,2,2,8,0,0,0,0,0,0,3,11,0
6768,1962,2,1,3218015.0,1,2,12-01-2013,75,1870,85,680,170,85,170,2,1,0,3,8,0,0,0,0,0,0,3,11,0
2150,1958,4,5,6884575.0,0,1,11-05-2013,83,73100,2380,34765,6205,4760,4760,1,8,9,4,4,0,0,0,0,0,0,3,11,0
6646,1984,2,4,1404965.0,1,0,01-03-2014,23,255,0,425,1105,0,85,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4887,1976,4,1,4710020.0,1,1,22-11-2013,65,850,425,2380,935,85,680,1,2,0,3,5,0,0,0,0,0,0,3,11,0
8560,1992,2,3,4147065.0,0,0,10-09-2012,94,29835,1360,13260,595,425,12325,1,6,4,7,6,0,0,0,0,0,0,3,11,0
3321,1967,4,4,4808875.0,0,2,05-05-2013,42,35785,425,7650,0,1360,850,3,7,3,7,5,0,0,0,0,0,0,3,11,0
11003,1980,0,4,2136050.0,1,0,02-10-2013,10,170,425,595,0,1530,1530,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10402,1967,2,2,3012485.0,1,1,14-02-2013,94,2125,85,765,170,85,85,2,1,0,3,8,0,0,0,0,0,0,3,11,0
6141,1972,3,3,4206990.0,1,0,25-04-2013,46,16235,765,8245,0,510,6970,2,6,1,5,7,0,0,0,0,0,0,3,11,0
10856,1980,0,3,3900565.0,0,1,02-07-2013,42,2635,0,510,0,85,680,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4186,1950,2,4,2892210.0,1,1,05-08-2013,11,1530,510,1275,1020,680,1445,3,2,1,3,5,0,0,0,0,0,0,3,11,0
368,1974,2,2,3404165.0,0,1,29-11-2012,61,7735,5525,4420,850,3740,2380,3,3,2,6,5,0,0,0,0,0,0,3,11,0
3312,1988,2,3,2904960.0,1,0,12-05-2014,12,425,595,2040,1615,1190,1700,4,3,0,4,6,0,0,0,0,0,0,3,11,0
11121,1981,2,2,1650615.0,1,0,10-11-2012,76,170,1190,2380,1360,255,595,4,4,0,3,9,0,0,0,0,0,0,3,11,0
5332,1960,0,2,7012840.0,0,0,27-07-2013,2,30770,4250,36635,11390,2975,4590,1,3,6,7,1,0,0,0,0,0,0,3,11,0
5935,1956,3,3,4699140.0,0,1,24-12-2012,60,46495,595,11900,0,595,5355,3,7,5,8,5,0,0,0,0,0,0,3,11,0
2895,1963,2,3,4248300.0,0,1,23-10-2013,79,8840,85,4590,1105,765,1190,2,3,1,5,5,0,0,0,0,0,0,3,11,0
10262,1980,2,2,1281120.0,2,0,10-05-2013,96,680,170,1275,0,850,1530,4,3,1,3,5,0,0,0,0,0,0,3,11,0
7848,1974,2,3,4179110.0,0,1,13-06-2013,17,19040,170,2125,595,0,9350,2,5,3,3,6,0,0,0,0,0,0,3,11,0
9477,1954,4,2,5552540.0,0,1,11-01-2014,0,32640,0,8670,1785,2720,425,3,6,2,9,4,0,0,0,0,0,0,3,11,0
4877,1973,3,2,3278960.0,0,1,04-03-2014,2,2890,0,595,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
425,1985,2,2,4705345.0,2,0,19-02-2013,66,31790,5440,9860,7140,2125,5440,3,6,2,11,5,0,0,0,0,0,0,3,11,0
3007,1966,2,4,3209430.0,1,1,04-10-2012,49,2295,170,850,0,0,85,2,1,0,3,8,0,0,0,0,0,0,3,11,0
4297,1969,2,4,1974380.0,1,0,26-01-2014,71,1105,170,1530,510,85,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
807,1969,3,4,3791170.0,1,1,15-02-2014,35,14195,170,7565,0,0,2890,6,6,1,4,8,0,0,0,0,0,0,3,11,0
9553,1987,2,2,637500.0,0,0,09-01-2013,94,0,170,255,340,85,425,1,0,0,3,6,0,0,0,0,0,0,3,11,0
4271,1989,0,4,3288055.0,1,0,04-10-2012,80,3910,2975,5865,7140,3485,5610,6,4,1,6,7,0,0,0,0,0,0,3,11,0
4120,1975,0,3,4208690.0,1,0,17-12-2013,61,7480,3315,6630,4930,1105,7905,2,6,1,4,7,0,0,0,0,0,0,3,11,0
2036,1973,4,4,4922010.0,0,1,11-06-2013,29,20655,935,10115,850,255,1275,3,4,2,8,4,0,0,0,0,0,0,3,11,0
115,1966,3,3,3693760.0,0,1,26-03-2013,0,23375,935,5780,2125,595,595,3,5,1,8,5,0,0,0,0,0,0,3,11,0
4259,1986,3,3,1656225.0,2,0,24-09-2013,80,510,0,340,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
8687,1978,2,4,4519620.0,0,1,06-05-2013,54,10285,5270,7650,5780,1700,10625,3,2,3,8,3,0,0,0,0,0,0,3,11,0
2447,1979,2,4,2596325.0,1,0,17-10-2012,71,340,1020,1275,1615,595,1020,2,2,0,3,7,0,0,0,0,0,0,3,11,0
3623,1976,2,4,1842375.0,1,0,11-06-2014,55,340,0,1360,1445,340,340,3,4,0,3,7,0,0,0,0,0,0,3,11,0
738,1981,0,3,3603575.0,1,1,04-04-2014,35,4080,1105,4845,2040,1275,2125,4,3,1,4,7,0,0,0,0,0,0,3,11,0
7631,1978,3,4,5214410.0,1,0,06-10-2013,34,47770,4930,14280,3655,1360,12070,1,5,7,10,3,0,0,0,0,0,0,3,11,0
773,1971,3,1,3640975.0,1,1,30-06-2013,64,32215,340,7905,1020,765,8330,7,6,6,4,6,0,0,0,0,0,0,3,11,0
10602,1983,2,2,3393370.0,1,0,14-02-2013,30,2465,1020,5015,1615,85,3060,2,3,0,4,8,0,0,0,0,0,0,3,11,0
1446,1956,3,3,7346040.0,0,0,05-04-2014,12,32895,5780,48365,7565,3825,5780,1,6,9,12,1,0,0,0,0,0,0,3,11,0
3270,1978,0,4,1454945.0,1,0,17-01-2013,96,1020,1955,3230,2550,1530,595,4,3,1,3,9,0,0,0,0,0,0,3,11,0
9653,1975,2,2,3042745.0,0,1,16-10-2012,16,2295,85,1190,340,85,1785,2,2,0,3,8,0,0,0,0,0,0,3,11,0
8916,1975,2,1,3113295.0,2,0,23-07-2013,78,765,85,425,0,0,85,1,0,0,3,5,0,0,0,0,0,0,3,11,0
8017,1981,0,2,4344435.0,1,1,19-06-2014,83,1870,0,1615,510,425,255,2,2,0,3,6,0,0,0,0,0,0,3,11,0
7023,1953,4,3,3929635.0,2,1,26-11-2012,87,16065,170,4675,0,425,1020,4,6,1,4,9,0,0,0,0,0,0,3,11,0
